"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-13-2017","07-13-2017","CLEARANCE RELATED","0033689-305 SPC MARINE SCIENCE LABS & CLASSROOMS Â&#128;&#147; BAY PINES FINAL CLEARANCE","",".pdf","235.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.599891.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-07-2017","07-07-2017","CLEARANCE RELATED","0033689-305 SPC MARINE SCIENCE LABS & CLASSROOMS ¿ BAY PINES FINAL CLEARANCE CHECKLIST","",".pdf","100.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.603782.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-07-2017","07-07-2017","CLEARANCE RELATED","0033689-305 SPC MARINE SCIENCE LABS & CLASSROOMS ¿ BAY PINES FINAL CLEARANCE APPLICATION","",".pdf","3.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.603780.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","10-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 JUL QU PART D (495172) MWB-01R MWB-03 MWC-01 MWC-10 MWC-11 MWC-12 MWC-14 MWC-15 MWC-16 MWC-17 MWC-18 MWI-01 MWI-02 MWI-03","",".pdf","218.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.627409.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","10-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 JUL QU COVER LETTER (495172)","",".pdf","119.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.627408.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","10-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 JUL QU BCC LAB RPTS (495172)","",".pdf","19.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.627406.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","10-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 JUL QU BBGC LAB RPTS (495172)","",".pdf","23.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.627405.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","10-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 JUL QU BAY PINES LAB REPORT (495172)","",".pdf","28.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.627407.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","10-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 JUL QU AMB MONITORING REPORT (495172)","",".pdf","1.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.627404.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","08-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO TOXICITY LAB REPORT (495171)","",".pdf","4.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.613156.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","08-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO RMP-AA RAW DATA (495171)","",".pdf","716.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.613158.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","08-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO PART B (495171)","",".pdf","236.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.613154.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","08-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO PART A (495171) D-001 D-002 D-003 R-001 RMP-AA","",".pdf","155.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.613155.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2017","08-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO COVER LETTER (495171)","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.613157.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-28-2017","06-28-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO","",".pdf","377.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.600162.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-16-2017","06-16-2017","PERMIT - DRAFT RELATED","023-DW1P-NR RAI RESPONSE","",".pdf","8.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.600985.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-05-2017","06-05-2017","CLEARANCE RELATED","0033689-326 EL CAZADOR GENERAL PERMIT","",".pdf","348.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.590344.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-02-2017","06-02-2017","CLEARANCE RELATED","0033689-326 EL CAZADOR GENERAL PERMIT CHECKLIST","",".pdf","136.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.589960.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-02-2017","06-02-2017","CLEARANCE RELATED","0033689-326 EL CAZADOR GENERAL PERMIT APPLICATION","",".pdf","10.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.589959.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","07-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO RMP-AA RAW DATA (488737)","",".pdf","886.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604752.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","07-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO PART B (488737)","",".pdf","25.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604748.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","07-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO PART A (488737) D-001 D-002 D-003 R-001 RMP-AA","",".pdf","155.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604745.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","07-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO FDEP TOXICITY EMAIL (488737)","",".msg","115.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604751.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","07-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO COVER LETTER (488737)","",".pdf","37.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604750.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","06-01-2017","CLEARANCE RELATED","0033689-325 BEACH TRAIL SANITARY SEWER EXPANSION GENERAL PERMIT","",".pdf","251.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.589515.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2017","06-01-2017","CLEARANCE RELATED","0033689-313-DWC/CG POLYPACK EXPANSION FINAL CLEARANCE LETTER","",".pdf","76.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.589520.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-31-2017","05-31-2017","CLEARANCE RELATED","0033689-325 BEACH TRAIL SANITARY SEWER EXPANSION GENERAL PERMIT CHECKLIST","",".pdf","159.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.589364.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-31-2017","05-31-2017","CLEARANCE RELATED","0033689-325 BEACH TRAIL SANITARY SEWER EXPANSION GENERAL PERMIT APPLICATION","",".pdf","5.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.589363.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-31-2017","05-31-2017","CLEARANCE RELATED","0033689-313-DWC-CG POLYPACK EXPANSION FINAL CLEARANCE - APPLICATION","",".pdf","4.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.656670.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-25-2017","05-25-2017","CLEARANCE RELATED","0033689-324 POSTCARD INN NEW PARKING GARAGE GENERAL PERMIT CHECKLIST","",".pdf","137.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588085.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-25-2017","05-25-2017","CLEARANCE RELATED","0033689-324 POSTCARD INN NEW PARKING GARAGE GENERAL PERMIT APPLICATION","",".pdf","11.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588081.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-25-2017","05-25-2017","CLEARANCE RELATED","0033689-324 POSTCARD INN NEW PARKING GARAGE GENERAL PERMIT","",".pdf","358.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588376.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-19-2017","05-19-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT SSO 1 COUNTRY CLUB LN","",".pdf","1.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.587484.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-04-2017","05-04-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT-UNABLE TO SAMPLE-NO SW DISCHARGE","",".pdf","158.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.583909.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2017","06-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAY MO RMP-AA RAW DATA (486248)","",".pdf","580.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.596418.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2017","06-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAY MO PART B (486248)","",".pdf","24.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.596417.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2017","06-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAY MO PART A (486248) D-001 D-002 D-003 R-001 RMP-AA","",".pdf","147.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.596416.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2017","06-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAY MO EMAIL TO DEP (486248)","",".pdf","117.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.596419.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2017","06-27-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAY MO COVER LETTER (486248)","",".pdf","37.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.596420.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-27-2017","05-02-2017","PERMIT - PRETREATMENT RELATED","ANNUAL REPORT, JAN 01, 2016 - DEC 31, 2016, PINELLAS COUNTY","",".pdf","1.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.599145.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-20-2017","04-20-2017","REQUEST FOR ADDITIONAL INFORMATION","023-DW1P/NR RAI","",".pdf","86.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.579144.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-13-2017","04-13-2017","COMPLAINT RELATED","COMPLAINT #2445","",".pdf","266.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.578574.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-11-2017","04-24-2017","PERMIT - PRETREATMENT RELATED","INSPECTION - PRETREATMENT PROGRAM AUDIT, PINELLAS COUNTY","",".pdf","18.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.582792.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-07-2017","04-07-2017","PERMIT - FINAL","33689-323-DWC/CM STSC PROPERTIES NOPI AND PERMIT","",".pdf","287.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.576414.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-06-2017","04-06-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES PERMIT CHECKLIST","",".pdf","115.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.576266.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-03-2017","04-03-2017","DISCHARGE MONITORING REPORTS RELATED","FEB 2017 CHRONIC TOXICITY REPORT","",".pdf","5.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.586830.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-03-2017","04-03-2017","CLEARANCE RELATED","33689-315-DWC/CG EDWARDS PROPERTY FINAL CLEARANCE","",".pdf","169.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.575407.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","07-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 APR QU PART D (486249) MWB-01R MWB-03 MWC-01 MWC-10 MWC-11 MWC-12 MWC-14 MWC-15 MWC-16 MWC-17 MWC-18 MWI-01 MWI-02 MWI-03","",".pdf","216.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604294.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","07-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 APR QU GW DMR MW-2 (486249)","",".pdf","19.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604297.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","07-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 APR QU COVER LETTER (486249)","",".pdf","119.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604295.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","07-27-2017","GROUNDWATER MONITORING RELATED","DMR 2017 APR QU AMBIENT MONITORING REPT (486249)","",".pdf","4.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.604296.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","05-26-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 APR MO RMP-AA RAW DATA (486246)","",".pdf","589.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588528.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","05-26-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 APR MO PART B (486246)","",".pdf","25.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588525.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","05-26-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 APR MO PART A (486246) D-001 D-002 D-003 R-001 RMP-AA","",".pdf","146.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588524.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","05-26-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 APR MO LOW RAINFALL EMAIL (486246)","",".pdf","117.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588526.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-01-2017","05-26-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 APR MO COVER LETTER (486246)","",".pdf","32.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.588527.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-31-2017","03-31-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES REVISED PERMIT APPLICATION SHA-1 AUTHENTICATION CODES","",".pdf","227.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.576262.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-31-2017","03-31-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES REVISED PERMIT APPLICATION COVER PAGE","",".pdf","1.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.576261.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-31-2017","03-31-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES EMAIL COMMUNICATION","",".pdf","122.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.576260.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-31-2017","04-03-2017","CLEARANCE RELATED","33689-315-DWC/CG EDWARDS PROPERTY CLEARANCE APPLICATION","",".pdf","2.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.575225.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-29-2017","03-29-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO","",".pdf","402.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.576302.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-21-2017","03-22-2017","PERMIT APPLICATION RELATED","023-DW1P-NR RENEWAL APPLICATION - PART II","",".pdf","13.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.572559.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-21-2017","03-22-2017","PERMIT APPLICATION RELATED","023-DW1P-NR RENEWAL APPLICATION - PART I","",".pdf","113.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.572556.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-21-2017","03-22-2017","PERMIT APPLICATION RELATED","023-DW1P-NR RENEWAL APPLICATION - CAR AND OMPR","",".pdf","9.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.572560.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-14-2017","03-14-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO 5 DAY REPORT","",".pdf","594.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.570164.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-10-2017","03-10-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO","",".pdf","369.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.569602.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-08-2017","03-08-2017","CLEARANCE RELATED","33689-316-DWC/CG MARTINS GLEN SUBDIVISION FINAL CLEARANCE","",".pdf","169.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568727.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-08-2017","03-08-2017","CLEARANCE RELATED","33689-316-DWC/CG MARTINS GLEN SUBDIVISION CLEARANCE APPLICATION","",".pdf","167.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568704.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-07-2017","03-07-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES PERMIT APPLICATION SHA-1 AUTHENTICATION CODES","",".pdf","251.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568842.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-07-2017","03-07-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES PERMIT APPLICATION COVER PAGE","",".pdf","1.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568841.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-07-2017","03-07-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES PERMIT APPLICATION","",".pdf","920.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568844.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-07-2017","03-07-2017","CLEARANCE RELATED","33689-323-DWC/CM STSC PROPERTIES LOCATION MAP","",".pdf","889.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568848.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-06-2017","03-06-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO","",".pdf","383.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568994.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","03-01-2017","REPORTS RELATED","AO-155-SW PROGRESS REPORT","",".pdf","7.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.596550.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","03-01-2017","MEETING RELATED","MEETING SIGN-IN SHEET","",".pdf","491.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568489.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","03-01-2017","MEETING RELATED","MEETING SIGN-IN SHEET","",".pdf","491.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.568490.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","04-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAR MO SSO FINAL REPORT (486247)","",".pdf","659.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.581917.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","04-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAR MO RMP-AA RAW DATA (486247)","",".pdf","583.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.581918.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","04-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAR MO PART B (486247)","",".pdf","25.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.581920.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","04-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAR MO PART A (486247) D-001 D-002 D-003 R-001 RMP-AA","",".pdf","148.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.581921.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","03-01-2017","04-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAR MO COVER LETTER (486247)","",".pdf","69.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.581919.1"
